coffee_H_mean,coffee_H_std,coffee_S_mean,coffee_S_std,coffee_V_mean,coffee_V_std,coffee_L_mean,coffee_L_std,coffee_A_mean,coffee_A_std,coffee_Bl_mean,coffee_Bl_std,coffee_grey_mean,coffee_grey_std,flash,agtron
9.561,31.641,38.172,73.928,18.09,37.906,13.913,31.69,130.296,5.048,131.318,8.048,13.192,29.56,1,Agtron 55
9.613,31.943,37.594,73.729,17.758,37.632,13.685,31.541,130.241,4.993,131.262,8.0,12.967,29.422,1,Agtron 55
9.582,32.002,37.506,73.507,17.487,37.196,13.416,31.102,130.244,4.999,131.167,7.828,12.74,29.032,1,Agtron 55
9.403,31.755,36.038,72.672,16.814,36.527,12.974,30.627,130.109,4.865,131.108,7.843,12.292,28.563,1,Agtron 55
9.418,31.655,37.453,73.673,17.389,37.025,13.346,30.929,130.225,4.98,131.219,7.917,12.661,28.857,1,Agtron 55
9.392,31.72,35.793,72.611,16.681,36.517,12.864,30.602,130.093,4.863,131.1,7.87,12.188,28.539,1,Agtron 55
9.177,31.205,37.001,73.69,16.881,36.461,12.936,30.482,130.162,4.917,131.121,7.812,12.284,28.442,1,Agtron 55
9.217,31.086,36.68,73.236,17.342,37.173,13.422,31.235,130.157,4.916,131.227,7.974,12.701,29.124,1,Agtron 55
9.157,31.005,37.446,73.998,17.41,37.245,13.376,31.164,130.218,4.987,131.238,7.962,12.679,29.075,1,Agtron 55
9.628,31.765,35.458,71.291,18.97,40.648,15.159,34.362,130.008,4.764,131.824,9.224,14.181,31.85,1,Agtron 65
9.755,31.694,36.906,72.395,19.7,41.249,15.718,34.851,130.101,4.848,131.978,9.352,14.706,32.304,1,Agtron 65
9.773,31.443,37.353,72.576,20.396,42.043,16.344,35.6,130.137,4.868,132.122,9.512,15.275,32.995,1,Agtron 65
9.709,31.506,37.841,73.387,20.296,41.942,16.194,35.44,130.164,4.905,132.128,9.52,15.144,32.856,1,Agtron 65
9.756,31.692,36.516,72.002,19.738,41.423,15.806,35.091,130.068,4.809,131.958,9.345,14.783,32.525,1,Agtron 65
9.776,31.729,36.801,72.356,19.642,41.27,15.679,34.869,130.082,4.815,131.971,9.371,14.668,32.324,1,Agtron 65
9.924,31.836,37.992,73.431,20.239,41.688,16.094,35.14,130.205,4.962,132.071,9.449,15.054,32.58,1,Agtron 65
9.652,31.368,37.221,72.784,19.968,41.553,15.96,35.174,130.115,4.845,132.033,9.404,14.927,32.621,1,Agtron 65
9.689,31.436,36.885,72.274,20.093,41.883,16.099,35.484,130.104,4.843,132.034,9.453,15.048,32.892,1,Agtron 65
9.694,31.552,36.516,72.121,19.555,41.284,15.603,34.901,130.089,4.839,131.909,9.287,14.601,32.38,1,Agtron 65
9.597,31.506,35.988,71.716,19.379,41.042,15.497,34.77,130.056,4.804,131.853,9.238,14.499,32.242,1,Agtron 65
9.719,31.604,36.509,72.219,19.535,41.155,15.607,34.841,130.076,4.819,131.909,9.303,14.6,32.317,1,Agtron 65
9.429,31.322,34.769,70.393,18.799,40.482,15.051,34.285,129.988,4.754,131.711,9.046,14.082,31.804,1,Agtron 65
9.586,31.497,35.503,71.144,19.057,40.761,15.236,34.503,130.02,4.771,131.788,9.159,14.256,32.013,1,Agtron 65
9.542,31.307,34.737,69.941,19.09,40.919,15.427,34.865,129.906,4.599,131.78,9.163,14.425,32.339,1,Agtron 65
9.594,31.452,35.139,70.582,18.592,39.789,14.965,33.859,129.895,4.565,131.706,8.982,14.004,31.414,1,Agtron 65
9.659,31.29,35.414,70.372,19.57,41.285,15.849,35.219,129.93,4.605,131.889,9.248,14.81,32.661,1,Agtron 65
9.687,31.259,36.467,71.303,19.807,41.124,16.019,35.082,129.971,4.619,131.977,9.283,14.971,32.538,1,Agtron 65
9.677,31.434,35.405,70.555,19.467,41.282,15.729,35.172,129.949,4.637,131.866,9.251,14.702,32.624,1,Agtron 65
9.667,31.629,35.382,70.754,18.732,39.961,15.065,33.987,129.921,4.601,131.738,9.018,14.096,31.539,1,Agtron 65
9.55,31.271,34.888,70.164,19.108,40.867,15.431,34.785,129.918,4.614,131.799,9.168,14.427,32.269,1,Agtron 65
9.676,31.622,35.417,70.627,18.883,40.175,15.217,34.205,129.909,4.581,131.77,9.055,14.235,31.738,1,Agtron 65
9.569,31.444,35.153,70.545,18.985,40.628,15.294,34.578,129.933,4.639,131.758,9.116,14.305,32.083,1,Agtron 65
9.55,31.258,35.445,70.641,19.007,40.359,15.297,34.321,129.944,4.625,131.77,9.066,14.311,31.842,1,Agtron 65
9.583,31.302,35.062,70.273,19.13,40.859,15.456,34.8,129.909,4.59,131.808,9.19,14.447,32.274,1,Agtron 65
10.099,32.051,36.249,71.099,19.379,40.518,15.607,34.523,129.964,4.609,131.827,9.159,14.612,32.034,1,Agtron 65
9.983,31.795,35.148,69.94,19.334,41.04,15.663,35.029,129.877,4.513,131.818,9.241,14.654,32.478,1,Agtron 65
