11.218,6.363,17.467,10.207,24.469,15.058,33.538,167.316,Agtron 55
11.434,6.687,18.067,10.415,24.787,15.25,33.755,167.316,Agtron 55
11.844,6.818,18.156,10.863,25.428,15.687,34.355,167.316,Agtron 55
12.87,7.108,18.094,11.769,26.146,17.231,35.76,167.316,Agtron 55
12.289,6.717,17.774,11.235,25.951,16.483,35.58,167.316,Agtron 55
12.86,7.009,18.276,11.879,26.973,17.016,36.324,166.079,Agtron 65
14.452,7.561,18.763,13.346,28.818,19.247,39.091,166.079,Agtron 65
14.973,7.806,18.768,13.808,29.088,19.991,39.774,166.079,Agtron 65
13.67,7.125,18.242,12.625,28.04,18.213,38.075,166.079,Agtron 65
13.851,7.05,18.045,12.776,28.266,18.552,38.63,167.286,Agtron 65
13.844,7.105,18.196,12.784,28.534,18.493,38.893,167.286,Agtron 65
13.893,6.955,17.854,12.798,28.178,18.684,38.729,167.286,Agtron 65
13.734,6.432,17.212,12.655,28.962,18.633,40.176,166.159,Agtron 75
14.165,6.544,17.2,13.065,29.299,19.23,40.64,166.159,Agtron 75
13.766,6.41,17.178,12.692,29.015,18.676,40.2,166.159,Agtron 75
13.269,6.294,17.224,12.234,28.748,17.957,39.7,166.159,Agtron 75
8.682,7.626,20.751,7.965,21.574,10.495,26.525,185.581,Agtron 25
8.442,7.495,20.652,7.738,21.342,10.184,26.222,185.581,Agtron 25
8.61,7.603,20.749,7.894,21.462,10.399,26.363,185.581,Agtron 25
8.357,7.495,20.84,7.683,21.358,10.01,25.97,185.581,Agtron 25
9.462,8.003,21.37,8.593,22.284,11.718,27.599,183.123,Agtron 25
9.274,7.772,20.816,8.395,21.892,11.568,27.368,183.123,Agtron 25
9.321,7.865,21.043,8.441,21.993,11.597,27.4,183.123,Agtron 25
11.138,8.318,20.765,10.016,23.451,14.43,30.88,185.264,Agtron 35
10.667,7.885,20.165,9.578,22.916,13.882,30.279,185.264,Agtron 35
11.313,8.438,20.733,10.155,23.514,14.696,31.078,185.264,Agtron 35
11.381,8.198,20.692,10.195,23.991,14.935,32.033,185.909,Agtron 35
11.386,8.182,20.587,10.193,23.701,14.964,31.574,185.909,Agtron 35
11.023,8.006,20.602,9.904,23.481,14.386,31.017,185.909,Agtron 35
11.186,8.134,20.694,10.025,23.67,14.642,31.341,185.909,Agtron 35
13.472,8.692,20.535,12.091,26.206,18.004,36.094,185.77,Agtron 45
14.158,9.244,21.279,12.748,27.06,18.803,37.121,185.77,Agtron 45
14.556,9.469,21.408,13.087,27.38,19.38,37.752,185.77,Agtron 45
14.669,9.492,21.396,13.2,27.442,19.525,37.77,185.77,Agtron 45
14.363,8.628,20.599,12.938,27.527,19.34,38.258,185.5,Agtron 55
15.277,9.116,21.054,13.778,28.586,20.563,39.776,185.5,Agtron 55
15.656,9.343,21.239,14.116,28.772,21.081,40.106,185.5,Agtron 55
15.498,9.148,21.064,13.978,28.764,20.9,40.158,185.5,Agtron 55
14.699,8.242,20.373,13.465,28.959,19.579,39.835,186.795,Agtron 65
14.747,8.17,20.194,13.509,28.836,19.68,39.719,186.795,Agtron 65
15.059,8.396,20.427,13.842,29.167,19.981,39.967,186.795,Agtron 65
14.147,8.102,20.209,12.939,28.563,18.821,39.308,186.06,Agtron 65
14.418,8.23,20.315,13.151,28.609,19.262,39.515,186.06,Agtron 65
14.499,8.301,20.438,13.238,28.705,19.335,39.526,186.06,Agtron 65
14.401,8.308,20.521,13.181,28.761,19.116,39.492,186.06,Agtron 65
14.401,8.308,20.521,13.181,28.761,19.116,39.492,186.06,Agtron 65
15.98,8.849,21.1,14.669,31.665,21.268,43.861,187.653,Agtron 75
16.762,9.188,21.282,15.439,32.184,22.244,44.473,187.653,Agtron 75
16.331,9.02,21.269,15.031,32.055,21.668,44.369,187.653,Agtron 75
17.568,9.494,21.505,16.103,32.853,23.517,45.894,187.653,Agtron 75
21.328,16.985,35.034,20.113,39.194,25.359,47.994,172.773,Agtron 65
21.021,16.94,35.148,19.721,38.922,25.127,48.218,172.773,Agtron 65
20.546,16.173,34.129,19.324,38.583,24.607,47.841,172.773,Agtron 65
20.143,15.144,31.05,18.696,36.483,24.888,47.19,172.773,Agtron 65
20.522,15.604,31.809,19.096,36.862,25.195,47.085,172.773,Agtron 65
24.737,19.052,34.172,22.711,38.682,30.882,51.052,172.773,Agtron 65
20.814,16.461,33.937,19.619,38.048,24.819,46.51,172.773,Agtron 65
20.299,16.076,33.635,19.1,37.618,24.263,46.201,172.773,Agtron 65
19.736,15.427,32.679,18.551,37.071,23.703,45.928,172.773,Agtron 65
19.409,15.215,32.386,18.233,36.464,23.314,44.955,172.773,Agtron 65
19.913,15.285,32.603,18.589,37.443,24.27,47.478,172.773,Agtron 65
20.299,15.772,33.248,18.994,37.722,24.583,47.224,172.773,Agtron 65
20.154,15.468,32.748,18.774,37.493,24.644,47.751,172.773,Agtron 65
20.215,15.365,32.457,18.822,37.497,24.79,47.983,172.773,Agtron 65
20.186,15.453,32.479,18.769,37.085,24.769,47.259,172.773,Agtron 65
19.272,16.046,34.267,18.346,37.422,22.318,44.009,172.773,Agtron 65
18.816,15.506,33.573,17.866,36.928,21.94,43.873,172.773,Agtron 65
19.297,15.957,34.016,18.347,37.323,22.429,44.134,172.773,Agtron 65
18.82,15.438,33.21,17.819,36.567,22.07,43.715,172.773,Agtron 65
18.98,15.72,33.718,18.024,36.933,22.097,43.75,172.773,Agtron 65
18.452,15.248,32.659,17.406,35.787,21.723,42.786,171.73,Agtron 55
18.158,14.963,32.362,17.105,35.511,21.435,42.668,171.73,Agtron 55
19.1,16.047,33.841,18.115,36.538,22.185,42.635,171.73,Agtron 55
17.729,14.431,31.503,16.637,34.908,21.125,42.535,171.73,Agtron 55
18.482,15.479,33.57,17.488,36.245,21.572,42.536,171.73,Agtron 55
17.776,14.655,32.417,16.748,35.445,20.977,42.371,171.73,Agtron 55
17.989,14.773,32.43,16.879,35.405,21.388,42.737,171.73,Agtron 55
17.918,14.819,32.727,16.9,35.687,21.091,42.44,171.73,Agtron 55
20.04,16.366,33.956,18.898,37.237,23.685,44.748,174.384,Agtron 55
19.572,16.126,34.003,18.492,37.024,23.004,44.028,174.384,Agtron 55
19.637,15.974,33.632,18.537,37.063,23.19,44.516,174.384,Agtron 55
19.545,15.935,33.577,18.45,36.974,23.069,44.397,174.384,Agtron 55
18.892,14.792,31.481,17.586,35.651,23.02,45.0,174.384,Agtron 55
18.608,14.903,31.277,17.326,34.828,22.535,43.316,171.184,Agtron 55
18.688,14.796,30.946,17.394,34.869,22.706,43.619,171.184,Agtron 55
18.851,15.061,31.457,17.578,35.155,22.789,43.581,171.184,Agtron 55
19.043,14.922,30.831,17.633,34.905,23.373,44.349,171.184,Agtron 55
18.218,14.306,29.999,16.825,34.014,22.439,43.593,171.184,Agtron 55
18.962,14.968,31.351,17.637,35.32,23.079,44.241,171.184,Agtron 55
21.935,17.195,35.355,20.667,40.105,26.216,49.64,173.044,Agtron 75
22.12,17.036,34.883,20.767,40.006,26.708,50.143,173.044,Agtron 75
22.026,17.223,35.367,20.718,40.191,26.417,50.035,173.044,Agtron 75
21.932,17.146,35.239,20.607,40.008,26.35,49.931,173.044,Agtron 75
22.201,16.507,33.303,20.646,39.172,27.419,50.711,173.044,Agtron 75
21.712,16.277,33.085,20.183,38.756,26.781,50.111,173.044,Agtron 75
22.168,16.78,33.865,20.739,39.409,27.02,50.02,173.044,Agtron 75
22.527,16.881,33.781,21.004,39.656,27.661,50.985,173.044,Agtron 75
24.249,18.831,36.904,22.864,42.176,29.027,52.566,173.044,Agtron 75
24.506,18.992,36.96,23.094,42.347,29.376,53.011,173.044,Agtron 75
24.367,18.942,37.036,22.999,42.42,29.115,52.872,170.391,Agtron 75
23.057,17.371,35.194,21.659,41.37,27.963,52.66,170.391,Agtron 75
16.698,13.958,31.192,15.734,34.001,19.628,40.605,174.514,Agtron 45
17.013,14.315,31.444,16.05,34.081,19.926,40.322,174.514,Agtron 45
16.896,14.123,31.318,15.922,34.143,19.86,40.734,174.514,Agtron 45
17.689,15.106,32.871,16.759,35.229,20.493,41.103,174.514,Agtron 45
18.729,15.679,33.47,17.704,36.145,21.899,42.708,169.175,Agtron 45
17.991,14.811,32.067,16.937,35.12,21.263,42.236,169.175,Agtron 45
17.413,14.218,31.407,16.368,34.625,20.673,41.943,169.175,Agtron 45
17.586,14.483,31.735,16.525,34.706,20.843,41.907,169.175,Agtron 45
18.303,14.688,30.478,17.036,34.028,22.162,42.467,169.175,Agtron 45
18.023,14.508,30.475,16.85,34.044,21.661,42.01,169.175,Agtron 45
17.9,14.587,30.707,16.78,33.996,21.359,41.419,169.175,Agtron 45
18.285,14.669,30.414,17.034,33.991,22.113,42.288,169.175,Agtron 45
15.755,13.37,30.235,14.912,32.821,18.319,38.689,174.318,Agtron 35
15.56,13.246,30.155,14.71,32.67,18.106,38.682,174.318,Agtron 35
15.274,12.873,29.546,14.382,32.209,17.938,38.681,174.318,Agtron 35
15.136,12.822,29.328,14.271,31.893,17.714,38.038,174.318,Agtron 35
14.651,12.692,29.378,13.913,31.674,16.841,37.107,171.693,Agtron 35
14.853,12.869,29.517,14.106,31.816,17.069,37.266,171.693,Agtron 35
14.429,12.454,28.944,13.684,31.326,16.638,36.887,171.693,Agtron 35
15.675,13.729,30.791,14.911,32.823,17.907,38.003,171.693,Agtron 35
15.012,13.08,29.998,14.266,32.143,17.207,37.434,171.693,Agtron 35
15.373,13.124,29.965,14.541,32.419,17.858,38.214,171.693,Agtron 35
15.466,13.284,30.03,14.638,32.362,17.922,38.089,171.693,Agtron 35
15.2,13.002,29.789,14.4,32.252,17.606,37.929,171.693,Agtron 35
15.293,12.988,29.582,14.459,32.209,17.806,38.193,168.256,Agtron 35
16.066,13.851,30.97,15.255,33.266,18.498,38.646,168.256,Agtron 35
13.993,12.428,29.31,13.361,31.238,15.807,36.022,176.048,Agtron 25
13.348,11.837,28.552,12.717,30.472,15.141,35.372,176.048,Agtron 25
13.64,12.205,29.165,13.057,30.987,15.311,35.393,176.048,Agtron 25
13.783,12.294,29.233,13.146,31.023,15.575,35.715,176.048,Agtron 25
13.792,12.326,29.194,13.192,31.024,15.506,35.5,176.048,Agtron 25
12.729,11.735,28.198,12.324,29.901,13.917,34.202,175.391,Agtron 25
12.846,11.846,28.75,12.457,30.415,14.004,34.517,175.391,Agtron 25
12.687,11.638,28.166,12.272,29.925,13.917,34.298,175.391,Agtron 25
12.6,11.498,28.039,12.2,29.945,13.817,34.285,175.391,Agtron 25
13.798,12.248,28.582,13.17,30.479,15.603,35.158,175.445,Agtron 25
13.602,12.008,27.964,12.939,29.93,15.492,34.954,175.276,Agtron 25
13.676,12.065,28.36,13.02,30.335,15.557,35.235,175.276,Agtron 25
14.022,12.354,28.603,13.398,30.706,15.866,35.357,175.276,Agtron 25
13.666,12.136,28.514,13.035,30.387,15.464,35.053,175.276,Agtron 25
9.242,7.129,21.524,8.471,23.521,11.553,28.427,171.38,Agtron 25
9.557,7.416,22.504,8.818,24.536,11.812,29.087,171.38,Agtron 25
9.142,6.962,21.105,8.382,23.296,11.453,28.265,171.38,Agtron 25
9.096,6.9,20.931,8.314,23.134,11.456,28.17,171.38,Agtron 25
10.179,7.994,23.433,9.398,25.361,12.535,29.744,171.38,Agtron 25
13.274,9.801,26.562,12.081,28.796,16.937,34.649,172.184,Agtron 35
12.207,8.629,24.316,10.968,26.93,15.992,33.804,172.184,Agtron 35
12.734,9.168,25.459,11.492,27.869,16.521,34.248,172.184,Agtron 35
12.693,9.182,25.541,11.482,27.907,16.397,34.029,172.184,Agtron 35
11.673,8.706,24.525,10.646,26.69,14.808,31.955,173.59,Agtron 35
11.834,8.857,24.795,10.793,26.893,15.002,32.08,173.59,Agtron 35
11.739,8.753,24.853,10.724,26.968,14.861,31.941,173.59,Agtron 35
11.94,9.195,25.818,10.995,27.663,14.823,32.173,173.59,Agtron 35
12.443,8.159,21.926,10.872,25.401,17.141,34.469,172.946,Agtron 35
12.854,8.585,23.115,11.324,26.363,17.471,34.581,172.946,Agtron 35
12.246,7.852,21.306,10.677,25.09,16.984,34.376,172.946,Agtron 35
12.771,8.688,23.396,11.244,26.445,17.306,34.527,172.946,Agtron 35
15.623,9.444,23.198,13.628,28.338,21.889,40.66,172.183,Agtron 45
15.829,10.002,24.65,13.974,29.194,21.686,40.198,172.183,Agtron 45
15.62,10.038,25.001,13.781,29.058,21.354,39.669,172.183,Agtron 45
14.936,9.437,23.873,13.151,28.318,20.525,39.221,172.183,Agtron 45
13.932,9.054,24.093,12.335,28.277,18.903,38.447,173.35,Agtron 45
14.265,9.715,25.665,12.698,29.067,19.056,38.031,173.35,Agtron 45
13.732,9.169,24.816,12.22,28.476,18.419,37.262,173.35,Agtron 45
14.132,9.353,25.017,12.585,28.795,18.974,37.881,173.35,Agtron 45
17.266,11.373,28.008,15.524,32.235,22.921,42.847,172.209,Agtron 55
16.797,10.95,27.501,15.101,31.857,22.339,42.375,172.209,Agtron 55
17.095,11.197,27.807,15.374,32.106,22.706,42.58,172.209,Agtron 55
17.513,11.909,29.192,15.867,33.199,22.865,42.821,172.209,Agtron 55
15.921,9.761,24.329,13.887,29.134,22.252,41.423,171.558,Agtron 55
16.029,9.837,24.381,14.021,29.387,22.32,41.879,171.558,Agtron 55
16.207,10.134,24.992,14.206,29.639,22.438,41.549,171.558,Agtron 55
18.658,12.072,28.979,16.818,34.12,24.765,46.167,171.742,Agtron 65
19.193,12.383,29.342,17.339,34.796,25.409,47.097,171.742,Agtron 65
18.547,12.119,29.224,16.756,34.201,24.509,45.958,171.742,Agtron 65
18.733,12.24,29.276,16.889,34.3,24.822,46.369,171.742,Agtron 65
18.087,10.625,25.462,16.012,31.989,24.992,46.12,173.236,Agtron 65
17.752,10.42,25.124,15.726,31.663,24.507,45.671,173.236,Agtron 65
18.481,10.815,25.689,16.401,32.472,25.474,46.79,173.236,Agtron 65
18.591,11.121,26.331,16.584,32.95,25.365,46.839,173.236,Agtron 65
18.587,10.683,24.954,16.436,32.111,25.81,46.875,171.892,Agtron 65
18.661,10.848,25.499,16.55,32.435,25.773,46.806,171.892,Agtron 65
18.255,12.122,29.613,16.647,33.9,23.742,43.809,171.892,Agtron 65
17.845,11.453,28.248,16.087,32.95,23.722,44.075,171.862,Agtron 65
22.811,13.988,30.165,20.657,38.303,30.386,53.815,170.492,Agtron 75
21.962,12.947,28.346,19.737,36.732,29.749,52.623,170.492,Agtron 75
21.547,12.35,27.054,19.203,35.794,29.638,52.389,170.492,Agtron 75
21.998,13.048,28.456,19.801,36.967,29.702,52.846,170.492,Agtron 75
21.581,12.278,27.08,19.294,36.235,29.6,53.129,170.492,Agtron 75
22.348,13.214,28.475,20.074,36.949,30.278,52.931,170.492,Agtron 75
21.495,12.386,27.252,19.222,36.174,29.413,52.845,170.492,Agtron 75
6.354,5.125,15.209,6.002,17.485,7.503,21.178,238.154,Agtron 25
7.367,6.642,19.484,7.231,21.684,7.904,24.011,240.674,Agtron 25
7.793,5.477,15.492,7.224,19.705,9.797,25.912,238.154,Agtron 35
9.722,7.539,19.339,9.212,23.066,11.539,27.907,240.674,Agtron 35
9.271,5.77,16.174,8.486,22.776,12.145,31.754,238.154,Agtron 45
10.856,7.833,19.888,10.164,24.861,13.362,31.58,240.674,Agtron 45
9.554,5.667,15.903,8.725,23.404,12.659,33.177,238.154,Agtron 55
10.91,7.165,18.314,10.123,24.817,13.887,33.172,240.674,Agtron 55
10.402,5.887,16.671,9.494,25.471,13.9,36.422,238.154,Agtron 65
11.834,7.369,18.279,11.077,26.094,15.024,34.873,240.674,Agtron 65
17.771,12.891,31.653,16.781,36.731,21.592,45.552,238.154,Agtron 75
13.583,8.739,22.408,12.723,29.751,17.125,39.054,240.674,Agtron 75
5.885,4.746,13.623,5.628,16.018,6.821,19.147,137.85,Agtron 25
5.212,4.824,14.458,5.171,15.94,5.435,17.075,137.85,Agtron 25
7.173,4.875,13.706,6.771,18.492,8.838,23.583,137.85,Agtron 35
7.197,5.492,15.224,6.866,18.82,8.486,22.755,137.85,Agtron 35
8.887,5.396,14.998,8.36,22.409,11.258,29.593,137.85,Agtron 45
8.436,5.769,16.172,7.988,21.697,10.332,27.072,137.85,Agtron 45
9.323,5.541,15.355,8.762,23.429,11.871,31.189,137.85,Agtron 55
9.703,5.991,16.728,9.077,24.313,12.347,32.082,137.85,Agtron 55
10.331,5.696,15.765,9.671,25.528,13.386,34.649,137.85,Agtron 65
10.957,6.383,17.377,10.364,26.251,13.868,34.108,137.85,Agtron 65
12.305,7.046,19.05,11.596,29.701,15.699,39.33,137.85,Agtron 75
7.286,5.585,16.546,6.826,19.79,8.835,24.104,202.533,Agtron 25
6.676,6.024,18.675,6.587,20.967,7.107,22.35,201.947,Agtron 25
9.199,5.856,16.235,8.447,22.155,11.953,29.669,202.533,Agtron 35
9.228,6.74,18.436,8.637,22.976,11.339,28.283,201.947,Agtron 35
11.23,6.175,16.989,10.228,26.08,15.123,36.774,202.533,Agtron 45
10.357,6.712,18.458,9.566,24.78,13.303,32.181,201.947,Agtron 45
11.769,6.266,17.148,10.752,26.889,15.862,37.791,202.533,Agtron 55
12.05,6.897,18.971,11.045,27.513,15.987,37.24,201.947,Agtron 55
13.71,7.056,18.619,12.666,29.934,18.296,41.298,202.533,Agtron 65
14.397,7.899,20.174,13.46,30.375,18.714,40.189,201.947,Agtron 65
15.625,7.844,20.01,14.569,33.362,20.661,45.833,202.533,Agtron 75
15.95,8.576,21.038,14.936,32.968,20.75,44.039,201.947,Agtron 75
7.053,5.608,16.065,6.647,18.858,8.398,22.873,202.98,Agtron 25
6.521,6.069,18.57,6.418,20.084,6.903,21.507,204.264,Agtron 25
8.361,5.59,15.374,7.725,20.423,10.671,27.019,202.98,Agtron 35
8.149,6.088,16.783,7.616,20.595,9.981,25.721,204.264,Agtron 35
10.545,6.125,16.644,9.685,24.934,13.918,34.46,202.98,Agtron 45
9.113,6.026,16.714,8.385,22.297,11.721,29.618,204.264,Agtron 45
10.878,5.967,16.06,10.009,25.474,14.456,35.615,202.98,Agtron 55
10.494,5.966,16.721,9.512,24.753,14.144,34.869,204.264,Agtron 55
12.344,6.314,16.798,11.393,28.185,16.512,39.529,202.98,Agtron 65
12.165,6.379,17.096,11.253,27.473,16.159,37.971,204.264,Agtron 65
14.869,7.429,19.372,13.88,32.774,19.652,44.873,202.98,Agtron 75
14.283,7.618,19.934,13.199,31.375,18.948,43.203,204.264,Agtron 75
6.678,4.398,13.055,6.237,18.267,8.418,23.477,153.553,Agtron 25
5.742,3.799,12.845,5.219,16.036,7.509,21.001,153.553,Agtron 35
7.669,4.581,14.399,6.953,20.027,10.253,27.2,153.553,Agtron 45
7.757,4.532,14.227,6.907,19.387,10.651,27.346,153.553,Agtron 55
8.749,5.192,17.752,8.052,23.297,11.473,30.721,153.553,Agtron 75
7.782,4.607,15.368,7.15,21.472,10.233,28.886,153.553,Agtron 65
10.437,8.049,21.143,10.204,25.132,11.789,27.972,162.357,Agtron 25
11.144,8.498,23.855,10.808,27.391,12.802,30.528,162.357,Agtron 35
12.762,9.105,24.373,12.295,29.739,15.069,34.555,162.357,Agtron 45
12.861,8.975,24.036,12.309,29.219,15.426,34.644,162.357,Agtron 55
18.558,14.336,33.724,18.154,38.515,20.944,42.805,162.357,Agtron 75
20.011,16.203,36.094,19.67,40.085,22.113,43.499,162.357,Agtron 65
14.973,8.582,18.917,14.271,30.624,18.78,39.025,203.832,Agtron 25
11.006,7.749,19.71,10.461,26.485,13.318,33.245,203.832,Agtron 25
13.257,8.156,20.045,12.447,29.815,16.796,39.174,203.832,Agtron 35
14.093,8.563,21.073,13.236,31.07,17.881,40.652,203.832,Agtron 45
16.385,9.244,21.448,15.351,33.548,21.132,44.646,203.832,Agtron 55
17.424,10.314,23.481,16.597,34.83,21.758,44.355,203.832,Agtron 65
18.617,10.524,23.261,17.612,35.237,23.67,45.912,203.832,Agtron 75
9.142,7.239,19.846,8.969,25.405,10.21,30.114,203.832,Agtron 25
9.572,7.432,19.789,9.347,25.749,10.828,31.076,203.832,Agtron 25
11.466,7.855,19.195,10.932,26.991,13.889,34.199,200.973,Agtron 25
13.885,8.534,19.964,13.153,30.569,17.372,39.641,200.973,Agtron 35
13.367,8.129,20.0,12.598,29.964,16.881,39.196,200.973,Agtron 45
15.664,8.939,20.651,14.755,32.625,20.022,43.058,200.973,Agtron 55
14.788,8.545,20.723,14.045,32.039,18.631,41.588,200.973,Agtron 65
16.6,9.219,21.094,15.715,33.586,21.156,44.222,200.973,Agtron 75
10.638,7.015,19.229,10.031,25.733,13.214,33.049,238.419,Agtron 65
9.763,6.527,17.537,9.103,23.651,12.298,31.223,238.419,Agtron 55
8.65,5.986,16.983,8.078,22.155,10.787,28.865,238.419,Agtron 45
8.09,5.876,16.032,7.589,20.25,9.914,25.959,238.419,Agtron 35
7.479,6.081,16.512,7.155,19.177,8.653,22.921,238.419,Agtron 25
14.92,10.407,23.172,14.236,29.99,17.98,37.217,238.419,Agtron 75
10.856,6.592,18.066,10.295,27.078,13.586,34.955,172.982,Agtron 65
9.11,6.007,16.856,8.533,23.449,11.43,30.581,172.982,Agtron 55
7.821,5.248,15.571,7.348,21.525,9.73,27.917,172.982,Agtron 45
7.416,5.417,15.253,7.004,19.506,8.984,24.615,172.982,Agtron 35
6.97,5.759,15.72,6.688,18.076,7.989,21.359,172.982,Agtron 25
14.75,9.708,23.764,14.157,33.14,17.837,40.742,172.982,Agtron 75
16.393,11.374,25.074,15.806,34.801,19.455,42.144,171.587,Agtron 25
17.731,11.741,25.686,16.973,36.175,21.506,44.202,171.587,Agtron 35
16.557,10.969,25.222,15.761,34.935,20.253,42.708,171.587,Agtron 45
16.909,11.077,25.348,16.093,35.012,20.739,42.446,171.587,Agtron 55
18.666,11.417,24.765,17.826,36.344,23.082,45.327,171.587,Agtron 65
17.464,10.454,23.461,16.549,34.513,21.937,43.951,171.587,Agtron 75
19.938,12.83,26.225,19.324,35.146,23.858,42.168,172.251,Agtron 25
19.628,11.76,24.946,18.927,34.827,24.005,42.209,172.251,Agtron 35
20.076,11.633,24.74,19.264,35.129,24.892,43.022,172.251,Agtron 45
19.962,11.378,23.737,18.807,34.069,25.512,43.511,172.251,Agtron 55
22.017,12.414,25.719,21.131,36.467,27.422,45.351,172.251,Agtron 65
21.567,12.211,25.747,20.681,36.404,26.87,45.377,172.251,Agtron 75
